"trackedTime_EST","river","shift","tagID","power","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","totalDischarge","flowTime_EST","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-08-08 09:23:17","AMETHYST","day",18,118,NA,NA,NA,NA,NA,NA,-72.4602767,42.3813817,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:23:24","AMETHYST","day",20,153,NA,NA,NA,NA,NA,NA,-72.4602183,42.3814,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:23:35","AMETHYST","day",62,130,NA,NA,NA,NA,NA,NA,-72.46021,42.3813267,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:23:44","AMETHYST","day",20,184,NA,NA,NA,NA,NA,NA,-72.4601847,42.38122,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:23:55","AMETHYST","day",62,140,NA,NA,NA,NA,NA,NA,-72.46025,42.38119,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:24:04","AMETHYST","day",20,180,NA,NA,NA,NA,NA,NA,-72.4602414,42.38117,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:24:15","AMETHYST","day",62,126,NA,NA,NA,NA,NA,NA,-72.4602317,42.38115,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:24:24","AMETHYST","day",20,180,NA,NA,NA,NA,NA,NA,-72.4602517,42.3811683,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:24:35","AMETHYST","day",62,132,NA,NA,NA,NA,NA,NA,-72.4603,42.3812733,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:24:44","AMETHYST","day",20,160,NA,NA,NA,NA,NA,NA,-72.4602981,42.3812683,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:24:55","AMETHYST","day",62,121,NA,NA,NA,NA,NA,NA,-72.4603147,42.3813033,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:25:04","AMETHYST","day",20,205,NA,NA,NA,NA,NA,NA,-72.4603147,42.3813067,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:25:15","AMETHYST","day",62,123,NA,NA,NA,NA,NA,NA,-72.4603,42.381265,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:25:24","AMETHYST","day",20,154,NA,NA,NA,NA,NA,NA,-72.4602733,42.38118,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:25:35","AMETHYST","day",62,128,NA,NA,NA,NA,NA,NA,-72.4601681,42.381,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:25:44","AMETHYST","day",20,155,NA,NA,NA,NA,NA,NA,-72.460125,42.3809417,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:25:55","AMETHYST","day",62,126,NA,NA,NA,NA,NA,NA,-72.460145,42.3809417,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:26:04","AMETHYST","day",20,155,NA,NA,NA,NA,NA,NA,-72.4602217,42.3810317,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:26:15","AMETHYST","day",62,128,NA,NA,NA,NA,NA,NA,-72.4602517,42.3812467,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:26:24","AMETHYST","day",20,175,NA,NA,NA,NA,NA,NA,-72.4602747,42.3812633,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:26:44","AMETHYST","day",20,139,NA,NA,NA,NA,NA,NA,-72.4602247,42.38129,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:26:53","AMETHYST","day",14,115,NA,NA,NA,NA,NA,NA,-72.4602217,42.3812933,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:27:04","AMETHYST","day",20,150,NA,NA,NA,NA,NA,NA,-72.460235,42.381325,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:27:13","AMETHYST","day",14,135,NA,NA,NA,NA,NA,NA,-72.460215,42.38134,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:27:15","AMETHYST","day",62,130,NA,NA,NA,NA,NA,NA,-72.4602017,42.381345,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:27:35","AMETHYST","day",62,120,NA,NA,NA,NA,NA,NA,-72.4601333,42.3813917,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:27:37","AMETHYST","day",18,128,NA,NA,NA,NA,NA,NA,-72.46012,42.3814,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:27:53","AMETHYST","day",14,207,NA,NA,NA,NA,NA,NA,-72.4599567,42.3813817,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:27:55","AMETHYST","day",62,128,NA,NA,NA,NA,NA,NA,-72.4599517,42.38139,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:27:57","AMETHYST","day",18,133,NA,NA,NA,NA,NA,NA,-72.4599483,42.3813883,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:28:13","AMETHYST","day",14,197,NA,NA,NA,NA,NA,NA,-72.4599431,42.3813833,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:28:17","AMETHYST","day",18,123,NA,NA,NA,NA,NA,NA,-72.4599417,42.3813867,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:28:37","AMETHYST","day",18,118,NA,NA,NA,NA,NA,NA,-72.4598767,42.3813833,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:28:53","AMETHYST","day",14,195,NA,NA,NA,NA,NA,NA,-72.45989,42.3813983,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:28:57","AMETHYST","day",18,140,NA,NA,NA,NA,NA,NA,-72.459895,42.3813933,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:29:13","AMETHYST","day",14,167,NA,NA,NA,NA,NA,NA,-72.4599547,42.3813767,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:29:15","AMETHYST","day",62,115,NA,NA,NA,NA,NA,NA,-72.4599547,42.381375,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:29:35","AMETHYST","day",62,145,NA,NA,NA,NA,NA,NA,-72.4599597,42.38137,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:29:37","AMETHYST","day",18,153,NA,NA,NA,NA,NA,NA,-72.4599597,42.38137,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:29:53","AMETHYST","day",14,185,NA,NA,NA,NA,NA,NA,-72.4599597,42.38137,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:29:57","AMETHYST","day",18,195,NA,NA,NA,NA,NA,NA,-72.4599597,42.38137,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:30:13","AMETHYST","day",14,148,NA,NA,NA,NA,NA,NA,-72.4599597,42.38137,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:30:17","AMETHYST","day",18,138,NA,NA,NA,NA,NA,NA,-72.4599567,42.3813733,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:30:37","AMETHYST","day",18,146,NA,NA,NA,NA,NA,NA,-72.4599533,42.3813817,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:30:53","AMETHYST","day",14,159,NA,NA,NA,NA,NA,NA,-72.4599467,42.38138,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:30:57","AMETHYST","day",18,173,NA,NA,NA,NA,NA,NA,-72.4599417,42.38138,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:31:13","AMETHYST","day",14,142,NA,NA,NA,NA,NA,NA,-72.4599,42.3813917,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:31:17","AMETHYST","day",18,140,NA,NA,NA,NA,NA,NA,-72.4599017,42.381395,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:31:33","AMETHYST","day",14,129,NA,NA,NA,NA,NA,NA,-72.4598917,42.3813917,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:31:53","AMETHYST","day",14,143,NA,NA,NA,NA,NA,NA,-72.4597733,42.381195,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:31:57","AMETHYST","day",18,139,NA,NA,NA,NA,NA,NA,-72.4597317,42.381205,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:32:13","AMETHYST","day",14,143,NA,NA,NA,NA,NA,NA,-72.4597064,42.38121,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:32:17","AMETHYST","day",18,137,NA,NA,NA,NA,NA,NA,-72.459705,42.3812067,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:32:33","AMETHYST","day",14,134,NA,NA,NA,NA,NA,NA,-72.4596883,42.3812133,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 09:32:37","AMETHYST","day",18,128,NA,NA,NA,NA,NA,NA,-72.4596847,42.3812183,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:21:59","AMETHYST","day",60,145,NA,NA,NA,NA,NA,NA,-72.458455,42.3819683,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:22:19","AMETHYST","day",60,199,NA,NA,NA,NA,NA,NA,-72.458495,42.38206,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:22:39","AMETHYST","day",60,152,NA,NA,NA,NA,NA,NA,-72.458445,42.3820333,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:22:59","AMETHYST","day",60,116,NA,NA,NA,NA,NA,NA,-72.4584383,42.3820333,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:25:13","AMETHYST","day",14,129,NA,NA,NA,NA,NA,NA,-72.4595033,42.381135,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:25:17","AMETHYST","day",18,124,NA,NA,NA,NA,NA,NA,-72.4595283,42.381155,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:25:37","AMETHYST","day",18,114,NA,NA,NA,NA,NA,NA,-72.4596517,42.3811133,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:26:13","AMETHYST","day",14,145,NA,NA,NA,NA,NA,NA,-72.4599367,42.381045,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:26:17","AMETHYST","day",18,155,NA,NA,NA,NA,NA,NA,-72.4599667,42.3810433,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:26:33","AMETHYST","day",14,186,NA,NA,NA,NA,NA,NA,-72.4599517,42.38105,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:26:37","AMETHYST","day",18,205,NA,NA,NA,NA,NA,NA,-72.4599633,42.38105,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:26:53","AMETHYST","day",14,170,NA,NA,NA,NA,NA,NA,-72.4599583,42.3811217,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:26:55","AMETHYST","day",62,119,NA,NA,NA,NA,NA,NA,-72.4599683,42.38112,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:26:57","AMETHYST","day",18,200,NA,NA,NA,NA,NA,NA,-72.4599667,42.3811233,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:27:13","AMETHYST","day",14,199,NA,NA,NA,NA,NA,NA,-72.4599831,42.3811183,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:27:17","AMETHYST","day",18,119,NA,NA,NA,NA,NA,NA,-72.4599817,42.381115,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:27:33","AMETHYST","day",14,159,NA,NA,NA,NA,NA,NA,-72.4600497,42.38118,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:27:35","AMETHYST","day",62,142,NA,NA,NA,NA,NA,NA,-72.460055,42.3811783,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:27:37","AMETHYST","day",18,133,NA,NA,NA,NA,NA,NA,-72.4600533,42.38117,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:27:55","AMETHYST","day",62,129,NA,NA,NA,NA,NA,NA,-72.46015,42.381205,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
"2024-08-08 10:28:03","AMETHYST","day",20,132,NA,NA,NA,NA,NA,NA,-72.4601383,42.3811817,NA,"receiver",NA,NA,63,"Mostly cloudy","No rain","07:35","13:34","BUFF20240801040EST HARR202408081041EST AMTH202408081045EST","","10:40","42.3794084 N 72.4628350W",70,"42.3808097 N 72.4584604 W",70
